"Id","SalePrice"
1461,113538.406125991
1462,153345.871962904
1463,181710.491340887
1464,201391.887999948
1465,192036.411319814
1466,173346.53844274
1467,167224.153316732
1468,173368.959585498
1469,187909.501160669
1470,126569.90896991
1471,171886.994086886
1472,108891.655524035
1473,107621.218292145
1474,146161.867312976
1475,118659.831987234
1476,300505.02157945
1477,242969.652417468
1478,264461.345263073
1479,266133.031541023
1480,406515.357560421
1481,306829.115739151
1482,225915.248414279
1483,177748.037318814
1484,177762.441373204
1485,199436.878069889
1486,203501.137235746
1487,303215.495009579
1488,224989.153848831
1489,189896.100536422
1490,218909.310270454
1491,197301.838047297
1492,91040.1046643484
1493,188715.729377344
1494,278298.130926579
1495,266275.969417822
1496,215863.424772253
1497,167801.659317955
1498,170021.787541373
1499,161442.945562013
1500,164280.014139926
1501,177559.271285607
1502,163780.085564631
1503,230619.039724055
1504,234063.848305779
1505,221855.27354132
1506,184841.283306058
1507,230899.087672294
1508,192498.267067699
1509,151778.345423048
1510,152270.26971758
1511,152486.092759042
1512,167886.144444706
1513,142197.380542101
1514,147362.505919961
1515,177332.45043167
1516,156449.850366558
1517,167151.25449095
1518,136380.671884831
1519,209182.527658436
1520,135481.940022187
1521,135256.523799146
1522,170096.600046311
1523,114225.48265752
1524,115587.580971628
1525,120833.408039195
1526,118695.429896831
1527,112403.828936484
1528,128431.014449432
1529,141394.6620084
1530,188279.342707348
1531,139129.545345672
1532,95530.1165300544
1533,142073.789194818
1534,121414.382062722
1535,146944.873254728
1536,115203.893993295
1537,88015.2623236629
1538,148035.995351137
1539,165074.223071757
1540,102010.501059125
1541,132310.813224603
1542,121781.769991622
1543,165171.411174667
1544,89109.9118905776
1545,115176.604110575
1546,135011.621961167
1547,133291.904807333
1548,120794.614173271
1549,120807.374304423
1550,133576.802676708
1551,112720.2265014
1552,137491.474571281
1553,132674.794971252
1554,124457.261695045
1555,162873.878884468
1556,101967.469833776
1557,97662.2733785729
1558,113514.315300058
1559,92439.0243896525
1560,130165.371310797
1561,118483.962274435
1562,136899.392010967
1563,124575.132823482
1564,161261.878284386
1565,152008.278088846
1566,212198.958876382
1567,92230.4587253873
1568,236155.355987572
1569,144350.661935201
1570,145807.188455934
1571,126667.461771755
1572,136703.608271221
1573,227978.708118523
1574,130744.147668675
1575,223886.212599659
1576,252305.890684674
1577,189194.738972399
1578,141792.056400954
1579,147002.716234152
1580,190911.702152625
1581,157021.628343012
1582,126767.801139245
1583,275967.339321495
1584,219786.652795511
1585,153945.451687664
1586,82067.820074711
