"Id","SalePrice"
1461,104405.575716537
1462,157035.627936175
1463,171967.611293086
1464,194479.448629715
1465,208184.447060755
1466,169603.269771574
1467,184551.959680466
1468,160177.445876717
1469,192876.009798489
1470,125690.129609521
1471,143256.66087953
1472,99898.1739483534
1473,94480.2102912444
1474,138403.610673113
1475,113773.716210646
1476,350558.659458665
1477,252281.194381486
1478,302784.724149979
1479,300685.364862196
1480,492543.861865903
1481,334508.29169852
1482,216318.236516052
1483,171507.703729446
1484,167345.495375033
1485,198323.31618567
1486,185205.666106194
1487,354530.309462541
1488,222759.042395976
1489,192713.818546384
1490,248798.660984228
1491,191646.318656102
1492,78760.1402309783
1493,199877.311292637
1494,289671.011074464
1495,282374.455190184
1496,235894.770899276
1497,172472.02914021
1498,180577.294919788
1499,166849.667591229
1500,158819.122944881
1501,169205.745688195
1502,149775.336166049
1503,298014.637979574
1504,252450.97804148
1505,232815.106074771
1506,186142.174436323
1507,237009.798069698
1508,198271.551391483
1509,152899.386506774
1510,144685.726205624
1511,157163.705340722
1512,170510.036572125
1513,145494.713387896
1514,153462.903561774
1515,182555.980769237
1516,154564.930215756
1517,164587.164769286
1518,130096.098538597
1519,201315.193014334
1520,127195.449167223
1521,123204.256391839
1522,171609.525817596
1523,111432.97037961
1524,123774.432938667
1525,116782.8965315
1526,113696.664750611
1527,105870.453559966
1528,134944.816996337
1529,158020.020781471
1530,215065.187074033
1531,117505.982978548
1532,96292.4480847261
1533,143455.587144312
1534,122919.512897946
1535,133590.4283288
1536,107351.790793047
1537,55764.9860395413
1538,145397.458900715
1539,191242.066387314
1540,92396.525340828
1541,144415.270856203
1542,129775.021742596
1543,176153.970721996
1544,91810.8884102688
1545,123441.793066342
1546,143091.158821694
1547,140663.332663453
1548,145588.240113471
1549,129816.611791392
1550,139890.450404322
1551,102785.620257831
1552,143072.607975577
1553,142773.891303953
1554,128977.74162673
1555,146993.774986753
1556,82069.932552941
1557,99236.8985186888
1558,106973.865050907
1559,80074.1290875125
1560,113535.258226332
1561,117163.068789683
1562,134734.902910871
1563,120685.869030531
1564,154373.841923005
1565,141677.906755539
1566,228734.833418787
1567,78954.1737974702
1568,231332.874798576
1569,130116.579401819
1570,134874.50012269
1571,109328.344562568
1572,135996.407688683
1573,214620.397882665
1574,110352.120320732
1575,233320.082630104
1576,245726.22217176
1577,186746.521552266
1578,151398.441412969
1579,142470.191576979
1580,196647.661064141
1581,152936.231117573
1582,133979.676269958
1583,271350.936656721
1584,217642.222439524
1585,141101.774039907
1586,73032.2921962525
1587,113864.178877874
1588,150918.07621435
1589,95887.8001053945
1590,131483.116735118
1591,91319.3795931024
1592,107409.831009289
1593,133949.426075697
1594,125526.58032673
1595,106267.901631723
1596,212332.274708999
1597,211397.528887724
1598,227605.695839082
1599,172393.150735676
1600,163432.991123322
1601,69733.8102957635
1602,112525.451741942
1603,68669.4852910217
1604,260469.52766736
1605,228303.363459416
1606,165455.225701591
1607,183042.910856953
1608,225910.120062883
1609,178250.754735013
1610,149156.046948109
1611,138490.834068193
1612,163872.80495153
1613,160616.043213126
1614,137075.025800043
1615,92791.0657807895
1616,80314.0610764259
1617,96174.4032686048
1618,134982.035430539
1619,143833.281873948
1620,193045.848635183
1621,123957.979001786
1622,150047.405867285
1623,250289.317262413
1624,188616.500110981
1625,118773.302251015
1626,168961.006650075
1627,189514.337401821
1628,271156.163768809
1629,188929.627801126
1630,332796.925603172
1631,251767.96256749
1632,234572.828082395
1633,188619.292316534
1634,186551.718571251
1635,173930.433266269
1636,156095.650740742
1637,205994.465758716
1638,166367.66623173
1639,185249.755037363
1640,243007.633264271
1641,182368.974677556
1642,248585.200117926
1643,216256.33086339
1644,249263.946661463
1645,210201.401321914
1646,165526.51232282
1647,161500.23073533
1648,127205.890698855
1649,146027.873878765
1650,117492.512457399
1651,120302.508669606
1652,102169.202302274
1653,105441.2085837
1654,143409.495882454
1655,139979.754776945
1656,135762.381673023
1657,147745.36256308
1658,145895.041076272
1659,129364.843944224
1660,157311.66663469
1661,413693.91449048
1662,407222.924063484
1663,366926.542930089
1664,456240.481203564
1665,309880.674952018
1666,310453.132376234
1667,359197.080925772
1668,370373.746806484
1669,327404.093910049
1670,346763.196503635
1671,269167.664894621
1672,431654.917361028
1673,302196.189589773
1674,247854.637218646
1675,197840.682943998
1676,196529.606045086
1677,215831.948182492
1678,447445.846120469
1679,404706.272343448
1680,311797.709996846
1681,242662.334310055
1682,326820.632869132
1683,194919.735865901
1684,182721.899043714
1685,170925.337737151
1686,173209.170515555
1687,176767.255130597
1688,182131.689930654
1689,188516.637250215
1690,196128.584498471
1691,189884.61755766
1692,258690.728563286
1693,181527.785659174
